2026-06-28 21:40:03 eval-1        | === RUN   TestSemanticCacheEval
2026-06-28 21:44:30 eval-1        |     eval_test.go:303: FAIL [tc-0488] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:30 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:30 eval-1        |     eval_test.go:303: FAIL [tc-0489] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:30 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:30 eval-1        |     eval_test.go:310: PASS [tc-0490] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:31 eval-1        |     eval_test.go:310: PASS [tc-0491] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:31 eval-1        |     eval_test.go:310: PASS [tc-0492] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:31 eval-1        |     eval_test.go:303: FAIL [tc-0493] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:31 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:31 eval-1        |     eval_test.go:303: FAIL [tc-0494] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:31 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:31 eval-1        |     eval_test.go:303: FAIL [tc-0495] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:31 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:32 eval-1        |     eval_test.go:310: PASS [tc-0496] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:33 eval-1        |     eval_test.go:303: FAIL [tc-0497] semantic_miss          expected=miss          got=semantic_hit  sim=0.8965
2026-06-28 21:44:33 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:33 eval-1        |     eval_test.go:303: FAIL [tc-0498] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:33 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:33 eval-1        |     eval_test.go:303: FAIL [tc-0499] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:33 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:33 eval-1        |     eval_test.go:310: PASS [tc-0500] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:34 eval-1        |     eval_test.go:303: FAIL [tc-0501] semantic_miss          expected=miss          got=semantic_hit  sim=0.8404
2026-06-28 21:44:34 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:34 eval-1        |     eval_test.go:303: FAIL [tc-0502] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:34 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:34 eval-1        |     eval_test.go:303: FAIL [tc-0503] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:34 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:34 eval-1        |     eval_test.go:303: FAIL [tc-0504] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:34 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:34 eval-1        |     eval_test.go:303: FAIL [tc-0505] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:34 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:34 eval-1        |     eval_test.go:310: PASS [tc-0506] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:34 eval-1        |     eval_test.go:303: FAIL [tc-0507] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:34 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:34 eval-1        |     eval_test.go:303: FAIL [tc-0508] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:34 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:34 eval-1        |     eval_test.go:303: FAIL [tc-0509] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:34 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:34 eval-1        |     eval_test.go:303: FAIL [tc-0510] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:34 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:34 eval-1        |     eval_test.go:303: FAIL [tc-0511] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:34 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:34 eval-1        |     eval_test.go:303: FAIL [tc-0512] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:34 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:34 eval-1        |     eval_test.go:303: FAIL [tc-0513] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:34 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:35 eval-1        |     eval_test.go:310: PASS [tc-0514] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:35 eval-1        |     eval_test.go:303: FAIL [tc-0515] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:35 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:36 eval-1        |     eval_test.go:303: FAIL [tc-0516] semantic_miss          expected=miss          got=semantic_hit  sim=0.9108
2026-06-28 21:44:36 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:36 eval-1        |     eval_test.go:303: FAIL [tc-0517] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:36 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:36 eval-1        |     eval_test.go:303: FAIL [tc-0518] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:36 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:36 eval-1        |     eval_test.go:303: FAIL [tc-0519] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:36 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:36 eval-1        |     eval_test.go:303: FAIL [tc-0520] semantic_miss          expected=miss          got=semantic_hit  sim=0.8786
2026-06-28 21:44:36 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:37 eval-1        |     eval_test.go:310: PASS [tc-0521] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:37 eval-1        |     eval_test.go:310: PASS [tc-0522] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:37 eval-1        |     eval_test.go:303: FAIL [tc-0523] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:37 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:37 eval-1        |     eval_test.go:303: FAIL [tc-0524] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:37 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:38 eval-1        |     eval_test.go:310: PASS [tc-0525] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:38 eval-1        |     eval_test.go:303: FAIL [tc-0526] semantic_miss          expected=miss          got=semantic_hit  sim=0.9233
2026-06-28 21:44:38 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:39 eval-1        |     eval_test.go:310: PASS [tc-0527] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:39 eval-1        |     eval_test.go:303: FAIL [tc-0528] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:39 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:39 eval-1        |     eval_test.go:303: FAIL [tc-0529] semantic_miss          expected=miss          got=semantic_hit  sim=0.8505
2026-06-28 21:44:39 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:39 eval-1        |     eval_test.go:303: FAIL [tc-0530] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:39 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:39 eval-1        |     eval_test.go:303: FAIL [tc-0531] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:39 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:40 eval-1        |     eval_test.go:303: FAIL [tc-0532] semantic_miss          expected=miss          got=semantic_hit  sim=0.9388
2026-06-28 21:44:40 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:40 eval-1        |     eval_test.go:303: FAIL [tc-0533] semantic_miss          expected=miss          got=semantic_hit  sim=0.8506
2026-06-28 21:44:40 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:41 eval-1        |     eval_test.go:310: PASS [tc-0534] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:42 eval-1        |     eval_test.go:303: FAIL [tc-0535] semantic_miss          expected=miss          got=semantic_hit  sim=0.9662
2026-06-28 21:44:42 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:42 eval-1        |     eval_test.go:310: PASS [tc-0536] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:43 eval-1        |     eval_test.go:303: FAIL [tc-0537] semantic_miss          expected=miss          got=semantic_hit  sim=0.9108
2026-06-28 21:44:43 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:44:43 eval-1        |     eval_test.go:310: PASS [tc-0538] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:44 eval-1        |     eval_test.go:310: PASS [tc-0539] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:44 eval-1        |     eval_test.go:310: PASS [tc-0540] semantic_miss          got=miss          latency=0ms
2026-06-28 21:44:45 eval-1        |     eval_test.go:310: PASS [tc-0541] multiturn_hit          got=semantic_hit  latency=582ms sim=0.9203
2026-06-28 21:44:46 eval-1        |     eval_test.go:310: PASS [tc-0542] multiturn_hit          got=semantic_hit  latency=1133ms sim=0.9554
2026-06-28 21:44:46 eval-1        |     eval_test.go:310: PASS [tc-0543] multiturn_hit          got=semantic_hit  latency=552ms sim=0.8859
2026-06-28 21:44:47 eval-1        |     eval_test.go:310: PASS [tc-0544] multiturn_hit          got=semantic_hit  latency=767ms sim=0.9311
2026-06-28 21:44:48 eval-1        |     eval_test.go:310: PASS [tc-0545] multiturn_hit          got=semantic_hit  latency=570ms sim=0.9224
2026-06-28 21:44:48 eval-1        |     eval_test.go:310: PASS [tc-0546] multiturn_hit          got=semantic_hit  latency=548ms sim=0.9193
2026-06-28 21:44:49 eval-1        |     eval_test.go:310: PASS [tc-0547] multiturn_hit          got=semantic_hit  latency=573ms sim=0.9739
2026-06-28 21:44:49 eval-1        |     eval_test.go:310: PASS [tc-0548] multiturn_hit          got=semantic_hit  latency=557ms sim=0.9551
2026-06-28 21:44:50 eval-1        |     eval_test.go:310: PASS [tc-0549] multiturn_hit          got=semantic_hit  latency=412ms sim=0.9428
